filename,sample number,category,set,offset augment,noise augment,original filename
12847-0-0-3-2.wav,12847,0,0,3,2,4288.wav
12848-1-0-1-2.wav,12848,1,0,1,2,216286.wav
12849-3-0-0-2.wav,12849,3,0,0,2,144435.wav
12850-1-0-3-1.wav,12850,1,0,3,1,126878.wav
12851-2-0-0-0.wav,12851,2,0,0,0,135527-6-11-0.wav
12852-0-0-3-0.wav,12852,0,0,3,0,156326.wav
12853-1-0-2-3.wav,12853,1,0,2,3,178582.wav
12854-2-0-2-2.wav,12854,2,0,2,2,159701-6-0-0.wav
12855-2-0-0-2.wav,12855,2,0,0,2,135528-6-7-0.wav
12856-1-0-1-3.wav,12856,1,0,1,3,204141.wav
12857-0-0-0-0.wav,12857,0,0,0,0,153771.wav
12858-2-0-1-1.wav,12858,2,0,1,1,76091-6-3-0.wav
12859-2-0-1-1.wav,12859,2,0,1,1,159701-6-0-0.wav
12860-1-0-0-2.wav,12860,1,0,0,2,47012.wav
12861-3-0-2-3.wav,12861,3,0,2,3,321230.wav
12862-0-0-0-2.wav,12862,0,0,0,2,124087.wav
12863-2-0-2-3.wav,12863,2,0,2,3,136399-6-1-0.wav
12864-1-0-1-1.wav,12864,1,0,1,1,173577.wav
12865-3-0-2-2.wav,12865,3,0,2,2,222584.wav
12866-0-0-1-1.wav,12866,0,0,1,1,61029.wav
12867-0-0-3-3.wav,12867,0,0,3,3,161102.wav
12868-2-0-1-3.wav,12868,2,0,1,3,136399-6-0-0.wav
12869-2-0-3-2.wav,12869,2,0,3,2,148834-6-0-0.wav
12870-0-0-1-1.wav,12870,0,0,1,1,171273.wav
12871-1-0-1-0.wav,12871,1,0,1,0,204122.wav
12872-3-0-1-2.wav,12872,3,0,1,2,139087.wav
12873-2-0-2-0.wav,12873,2,0,2,0,145206-6-4-0.wav
12874-1-0-3-3.wav,12874,1,0,3,3,42901.wav
12875-2-0-2-1.wav,12875,2,0,2,1,135528-6-4-2.wav
12876-1-0-1-1.wav,12876,1,0,1,1,173593.wav
12877-1-0-1-0.wav,12877,1,0,1,0,212698.wav
12878-0-0-2-2.wav,12878,0,0,2,2,151121.wav
12879-0-0-0-0.wav,12879,0,0,0,0,180794.wav
12880-1-0-2-2.wav,12880,1,0,2,2,92019.wav
12881-2-0-2-0.wav,12881,2,0,2,0,133797-6-2-0.wav
12882-2-0-3-2.wav,12882,2,0,3,2,159701-6-0-0.wav
12883-1-0-3-0.wav,12883,1,0,3,0,204119.wav
12884-1-0-2-2.wav,12884,1,0,2,2,164539.wav
12885-1-0-0-3.wav,12885,1,0,0,3,173557.wav
12886-1-0-3-1.wav,12886,1,0,3,1,144321.wav
12887-0-0-3-0.wav,12887,0,0,3,0,118477.wav
12888-1-0-2-1.wav,12888,1,0,2,1,173557.wav
12889-3-0-3-3.wav,12889,3,0,3,3,180310.wav
12890-2-0-2-0.wav,12890,2,0,2,0,145206-6-3-0.wav
12891-1-0-1-1.wav,12891,1,0,1,1,204144.wav
12892-0-0-0-3.wav,12892,0,0,0,3,163331.wav
12893-1-0-3-3.wav,12893,1,0,3,3,204697.wav
12894-1-0-2-2.wav,12894,1,0,2,2,162169.wav
12895-0-0-0-1.wav,12895,0,0,0,1,10613.wav
12896-0-0-1-0.wav,12896,0,0,1,0,110351.wav
12897-2-0-0-2.wav,12897,2,0,0,2,76090-6-0-0.wav
12898-2-0-2-0.wav,12898,2,0,2,0,135544-6-4-0.wav
12899-1-0-3-3.wav,12899,1,0,3,3,179231.wav
12900-1-0-0-1.wav,12900,1,0,0,1,84536.wav
12901-1-0-1-1.wav,12901,1,0,1,1,216286.wav
12902-3-0-0-2.wav,12902,3,0,0,2,179317.wav
12903-1-0-3-1.wav,12903,1,0,3,1,68654.wav
12904-3-0-2-1.wav,12904,3,0,2,1,169628.wav
12905-0-0-2-2.wav,12905,0,0,2,2,153837.wav
12906-3-0-0-2.wav,12906,3,0,0,2,220663.wav
12907-3-0-1-2.wav,12907,3,0,1,2,9432.wav
12908-0-0-2-1.wav,12908,0,0,2,1,163109.wav
12909-3-0-2-0.wav,12909,3,0,2,0,219657.wav
12910-0-0-1-0.wav,12910,0,0,1,0,175466.wav
12911-1-0-0-3.wav,12911,1,0,0,3,204123.wav
12912-0-0-2-1.wav,12912,0,0,2,1,116886.wav
12913-1-0-1-0.wav,12913,1,0,1,0,173559.wav
12914-2-0-2-0.wav,12914,2,0,2,0,136399-6-0-0.wav
12915-3-0-0-1.wav,12915,3,0,0,1,261853.wav
12916-1-0-0-1.wav,12916,1,0,0,1,89890.wav
12917-3-0-2-1.wav,12917,3,0,2,1,63637.wav
12918-2-0-0-3.wav,12918,2,0,0,3,135544-6-5-0.wav
12919-1-0-2-0.wav,12919,1,0,2,0,42904.wav
12920-0-0-2-3.wav,12920,0,0,2,3,23649.wav
12921-2-0-1-2.wav,12921,2,0,1,2,136399-6-4-0.wav
12922-0-0-2-1.wav,12922,0,0,2,1,423.wav
12923-0-0-1-1.wav,12923,0,0,1,1,75072.wav
12924-0-0-3-0.wav,12924,0,0,3,0,137616.wav
12925-1-0-1-2.wav,12925,1,0,1,2,85107.wav
12926-0-0-1-3.wav,12926,0,0,1,3,12828.wav
12927-0-0-0-1.wav,12927,0,0,0,1,171911.wav
12928-0-0-0-0.wav,12928,0,0,0,0,173701.wav
12929-1-0-3-1.wav,12929,1,0,3,1,213153.wav
12930-3-0-2-2.wav,12930,3,0,2,2,149919.wav
12931-0-0-2-1.wav,12931,0,0,2,1,143700.wav
12932-1-0-2-0.wav,12932,1,0,2,0,84702.wav
12933-0-0-3-3.wav,12933,0,0,3,3,85218.wav
12934-3-0-0-3.wav,12934,3,0,0,3,338934.wav
12935-0-0-0-1.wav,12935,0,0,0,1,36835.wav
12936-2-0-3-3.wav,12936,2,0,3,3,148827-6-4-0.wav
12937-3-0-0-2.wav,12937,3,0,0,2,180309.wav
12938-0-0-3-3.wav,12938,0,0,3,3,96107.wav
12939-0-0-2-2.wav,12939,0,0,2,2,92956.wav
12940-0-0-2-3.wav,12940,0,0,2,3,58159.wav
12941-3-0-0-0.wav,12941,3,0,0,0,220293.wav
12942-1-0-1-1.wav,12942,1,0,1,1,179242.wav
12943-3-0-3-1.wav,12943,3,0,3,1,222669.wav
12944-1-0-3-1.wav,12944,1,0,3,1,179240.wav
12945-0-0-2-0.wav,12945,0,0,2,0,50401.wav
12946-3-0-2-1.wav,12946,3,0,2,1,89362.wav
12947-3-0-2-3.wav,12947,3,0,2,3,56899.wav
12948-0-0-0-2.wav,12948,0,0,0,2,156326.wav
12949-0-0-3-3.wav,12949,0,0,3,3,27661.wav
12950-3-0-2-0.wav,12950,3,0,2,0,104035.wav
12951-1-0-2-3.wav,12951,1,0,2,3,173600.wav
12952-0-0-0-0.wav,12952,0,0,0,0,21102.wav
12953-2-0-3-3.wav,12953,2,0,3,3,76094-6-1-0.wav
12954-0-0-0-0.wav,12954,0,0,0,0,165689.wav
12955-2-0-1-3.wav,12955,2,0,1,3,135527-6-14-6.wav
12956-2-0-3-1.wav,12956,2,0,3,1,135527-6-14-6.wav
12957-0-0-1-1.wav,12957,0,0,1,1,116601.wav
12958-2-0-3-3.wav,12958,2,0,3,3,34708-6-0-0.wav
12959-0-0-0-2.wav,12959,0,0,0,2,116090.wav
12960-2-0-0-1.wav,12960,2,0,0,1,135544-6-5-0.wav
12961-2-0-2-0.wav,12961,2,0,2,0,135527-6-8-0.wav
12962-1-0-3-1.wav,12962,1,0,3,1,213159.wav
12963-0-0-0-1.wav,12963,0,0,0,1,163331.wav
12964-2-0-0-3.wav,12964,2,0,0,3,135527-6-14-6.wav
12965-0-0-0-0.wav,12965,0,0,0,0,31483.wav
12966-0-0-0-3.wav,12966,0,0,0,3,112332.wav
12967-0-0-3-0.wav,12967,0,0,3,0,135987.wav
12968-2-0-3-0.wav,12968,2,0,3,0,148166-6-0-0.wav
12969-1-0-1-1.wav,12969,1,0,1,1,173613.wav
12970-1-0-1-1.wav,12970,1,0,1,1,173621.wav
12971-2-0-3-0.wav,12971,2,0,3,0,34708-6-0-0.wav
12972-0-0-3-2.wav,12972,0,0,3,2,176749.wav
12973-2-0-3-2.wav,12973,2,0,3,2,7065-6-0-0.wav
12974-3-0-2-2.wav,12974,3,0,2,2,67324.wav
12975-1-0-2-1.wav,12975,1,0,2,1,164332.wav
12976-1-0-2-0.wav,12976,1,0,2,0,66520.wav
12977-0-0-2-1.wav,12977,0,0,2,1,67356.wav
12978-0-0-1-3.wav,12978,0,0,1,3,136010.wav
12979-3-0-0-3.wav,12979,3,0,0,3,149825.wav
12980-0-0-1-2.wav,12980,0,0,1,2,81680.wav
12981-0-0-1-0.wav,12981,0,0,1,0,92371.wav
12982-0-0-3-3.wav,12982,0,0,3,3,89782.wav
12983-0-0-0-2.wav,12983,0,0,0,2,50401.wav
12984-1-0-3-2.wav,12984,1,0,3,2,85550.wav
12985-2-0-2-1.wav,12985,2,0,2,1,135528-6-1-0.wav
12986-0-0-0-1.wav,12986,0,0,0,1,182915.wav
12987-3-0-2-3.wav,12987,3,0,2,3,220694.wav
12988-1-0-1-1.wav,12988,1,0,1,1,93299.wav
12989-0-0-3-2.wav,12989,0,0,3,2,96091.wav
12990-2-0-2-3.wav,12990,2,0,2,3,135527-6-5-0.wav
12991-0-0-1-2.wav,12991,0,0,1,2,178844.wav
12992-2-0-0-2.wav,12992,2,0,0,2,7064-6-3-0.wav
12993-0-0-3-2.wav,12993,0,0,3,2,9665.wav
12994-3-0-2-3.wav,12994,3,0,2,3,219856.wav
12995-2-0-2-2.wav,12995,2,0,2,2,136399-6-5-0.wav
12996-2-0-2-1.wav,12996,2,0,2,1,158979-6-0-0.wav
12997-0-0-0-3.wav,12997,0,0,0,3,5354.wav
12998-3-0-3-0.wav,12998,3,0,3,0,169628.wav
12999-0-0-0-2.wav,12999,0,0,0,2,171273.wav
13000-1-0-0-0.wav,13000,1,0,0,0,213161.wav
13001-3-0-1-2.wav,13001,3,0,1,2,343879.wav
13002-1-0-1-0.wav,13002,1,0,1,0,179232.wav
13003-0-0-2-3.wav,13003,0,0,2,3,183055.wav
13004-1-0-0-1.wav,13004,1,0,0,1,65902.wav
13005-2-0-0-0.wav,13005,2,0,0,0,135527-6-13-0.wav
13006-0-0-3-1.wav,13006,0,0,3,1,63902.wav
13007-3-0-1-3.wav,13007,3,0,1,3,328003.wav
13008-2-0-3-1.wav,13008,2,0,3,1,93139-6-0-0.wav
13009-3-0-2-3.wav,13009,3,0,2,3,220646.wav
13010-3-0-2-2.wav,13010,3,0,2,2,257691.wav
13011-0-0-3-2.wav,13011,0,0,3,2,31483.wav
13012-2-0-1-3.wav,13012,2,0,1,3,158978-6-0-0.wav
13013-2-0-0-2.wav,13013,2,0,0,2,135527-6-14-6.wav
13014-1-0-3-2.wav,13014,1,0,3,2,194683.wav
13015-0-0-3-1.wav,13015,0,0,3,1,50402.wav
13016-0-0-2-3.wav,13016,0,0,2,3,130707.wav
13017-2-0-0-1.wav,13017,2,0,0,1,135526-6-3-0.wav
13018-2-0-2-1.wav,13018,2,0,2,1,136399-6-7-0.wav
13019-2-0-2-2.wav,13019,2,0,2,2,135528-6-7-0.wav
13020-0-0-0-1.wav,13020,0,0,0,1,116886.wav
13021-2-0-2-0.wav,13021,2,0,2,0,135526-6-11-0.wav
13022-1-0-0-1.wav,13022,1,0,0,1,66519.wav
13023-1-0-3-0.wav,13023,1,0,3,0,179230.wav
13024-2-0-2-0.wav,13024,2,0,2,0,135527-6-14-7.wav
13025-3-0-1-0.wav,13025,3,0,1,0,220663.wav
13026-1-0-3-0.wav,13026,1,0,3,0,179232.wav
13027-3-0-0-3.wav,13027,3,0,0,3,212710.wav
13028-0-0-2-3.wav,13028,0,0,2,3,133674.wav
13029-1-0-1-2.wav,13029,1,0,1,2,88926.wav
13030-1-0-3-3.wav,13030,1,0,3,3,173559.wav
13031-2-0-2-0.wav,13031,2,0,2,0,93139-6-0-0.wav
13032-0-0-3-0.wav,13032,0,0,3,0,83703.wav
13033-3-0-2-0.wav,13033,3,0,2,0,110141.wav
13034-1-0-3-3.wav,13034,1,0,3,3,164330.wav
13035-0-0-2-2.wav,13035,0,0,2,2,153900.wav
13036-3-0-0-1.wav,13036,3,0,0,1,220307.wav
13037-3-0-0-0.wav,13037,3,0,0,0,220302.wav
13038-0-0-2-2.wav,13038,0,0,2,2,151845.wav
13039-1-0-3-0.wav,13039,1,0,3,0,204692.wav
13040-2-0-0-3.wav,13040,2,0,0,3,135528-6-4-1.wav
13041-1-0-1-2.wav,13041,1,0,1,2,158142.wav
13042-2-0-2-2.wav,13042,2,0,2,2,76090-6-1-0.wav
13043-0-0-0-0.wav,13043,0,0,0,0,75649.wav
13044-3-0-1-1.wav,13044,3,0,1,1,175385.wav
13045-3-0-1-1.wav,13045,3,0,1,1,220657.wav
13046-0-0-0-3.wav,13046,0,0,0,3,59304.wav
13047-3-0-0-0.wav,13047,3,0,0,0,343879.wav
13048-0-0-1-3.wav,13048,0,0,1,3,21102.wav
13049-3-0-3-3.wav,13049,3,0,3,3,253771.wav
13050-1-0-3-0.wav,13050,1,0,3,0,145558.wav
13051-2-0-3-1.wav,13051,2,0,3,1,46656-6-4-0.wav
13052-0-0-0-2.wav,13052,0,0,0,2,178439.wav
13053-2-0-1-3.wav,13053,2,0,1,3,122690-6-0-0.wav
13054-2-0-1-1.wav,13054,2,0,1,1,149177-6-0-0.wav
13055-0-0-0-2.wav,13055,0,0,0,2,61029.wav
13056-0-0-3-2.wav,13056,0,0,3,2,161102.wav
13057-2-0-0-0.wav,13057,2,0,0,0,158979-6-0-0.wav
13058-3-0-1-1.wav,13058,3,0,1,1,125131.wav
13059-0-0-2-3.wav,13059,0,0,2,3,118248.wav
13060-0-0-2-2.wav,13060,0,0,2,2,63335.wav
13061-2-0-1-3.wav,13061,2,0,1,3,148841-6-1-0.wav
13062-2-0-0-0.wav,13062,2,0,0,0,135527-6-0-0.wav
13063-0-0-1-3.wav,13063,0,0,1,3,159234.wav
13064-2-0-3-0.wav,13064,2,0,3,0,7065-6-0-0.wav
13065-2-0-1-3.wav,13065,2,0,1,3,135544-6-10-0.wav
13066-1-0-0-2.wav,13066,1,0,0,2,204123.wav
13067-0-0-3-2.wav,13067,0,0,3,2,101100.wav
13068-0-0-3-3.wav,13068,0,0,3,3,78013.wav
13069-0-0-0-0.wav,13069,0,0,0,0,69080.wav
13070-2-0-1-0.wav,13070,2,0,1,0,158979-6-0-0.wav
13071-0-0-3-3.wav,13071,0,0,3,3,128331.wav
13072-2-0-0-3.wav,13072,2,0,0,3,7063-6-0-0.wav
13073-2-0-0-3.wav,13073,2,0,0,3,135526-6-2-0.wav
13074-2-0-2-2.wav,13074,2,0,2,2,35799-6-0-0.wav
13075-2-0-3-0.wav,13075,2,0,3,0,34708-6-2-0.wav
13076-3-0-2-1.wav,13076,3,0,2,1,179321.wav
13077-2-0-2-0.wav,13077,2,0,2,0,37236-6-0-0.wav
13078-0-0-1-0.wav,13078,0,0,1,0,73623.wav
13079-2-0-0-0.wav,13079,2,0,0,0,135544-6-16-0.wav
13080-2-0-3-2.wav,13080,2,0,3,2,136399-6-1-0.wav
13081-2-0-1-1.wav,13081,2,0,1,1,136399-6-9-0.wav
13082-2-0-0-2.wav,13082,2,0,0,2,145611-6-1-0.wav
13083-3-0-3-2.wav,13083,3,0,3,2,31635.wav
13084-3-0-0-1.wav,13084,3,0,0,1,222674.wav
13085-2-0-2-3.wav,13085,2,0,2,3,7068-6-0-0.wav
13086-1-0-1-3.wav,13086,1,0,1,3,88944.wav
13087-1-0-1-3.wav,13087,1,0,1,3,213161.wav
13088-1-0-0-2.wav,13088,1,0,0,2,214336.wav
13089-2-0-0-2.wav,13089,2,0,0,2,46656-6-3-0.wav
13090-1-0-0-0.wav,13090,1,0,0,0,89903.wav
13091-3-0-3-2.wav,13091,3,0,3,2,220291.wav
13092-1-0-3-2.wav,13092,1,0,3,2,216279.wav
13093-0-0-2-0.wav,13093,0,0,2,0,65583.wav
13094-1-0-3-2.wav,13094,1,0,3,2,173593.wav
13095-1-0-3-2.wav,13095,1,0,3,2,88944.wav
13096-3-0-2-0.wav,13096,3,0,2,0,219453.wav
13097-0-0-3-3.wav,13097,0,0,3,3,97237.wav
13098-0-0-2-2.wav,13098,0,0,2,2,143947.wav
13099-3-0-2-1.wav,13099,3,0,2,1,220045.wav
13100-0-0-3-2.wav,13100,0,0,3,2,116925.wav
13101-0-0-0-1.wav,13101,0,0,0,1,156326.wav
13102-2-0-1-0.wav,13102,2,0,1,0,145609-6-1-0.wav
13103-2-0-1-3.wav,13103,2,0,1,3,148827-6-3-0.wav
13104-0-0-0-1.wav,13104,0,0,0,1,80787.wav
13105-0-0-0-2.wav,13105,0,0,0,2,30280.wav
13106-1-0-1-1.wav,13106,1,0,1,1,42900.wav
13107-2-0-1-0.wav,13107,2,0,1,0,147317-6-0-0.wav
13108-3-0-2-0.wav,13108,3,0,2,0,316416.wav
13109-0-0-2-0.wav,13109,0,0,2,0,169959.wav
13110-2-0-0-2.wav,13110,2,0,0,2,135528-6-4-0.wav
13111-0-0-0-1.wav,13111,0,0,0,1,132815.wav
13112-0-0-1-3.wav,13112,0,0,1,3,143700.wav
13113-0-0-2-3.wav,13113,0,0,2,3,124671.wav
13114-1-0-0-0.wav,13114,1,0,0,0,173577.wav
13115-2-0-2-2.wav,13115,2,0,2,2,35800-6-0-0.wav
13116-0-0-0-0.wav,13116,0,0,0,0,78013.wav
13117-1-0-0-2.wav,13117,1,0,0,2,216280.wav
13118-2-0-1-1.wav,13118,2,0,1,1,145683-6-3-0.wav
13119-3-0-0-1.wav,13119,3,0,0,1,178105.wav
13120-2-0-1-0.wav,13120,2,0,1,0,135527-6-2-0.wav
13121-0-0-1-2.wav,13121,0,0,1,2,63231.wav
13122-2-0-3-1.wav,13122,2,0,3,1,135528-6-3-0.wav
13123-3-0-0-1.wav,13123,3,0,0,1,320247.wav
13124-1-0-0-3.wav,13124,1,0,0,3,89895.wav
13125-2-0-3-0.wav,13125,2,0,3,0,145608-6-1-0.wav
13126-2-0-0-1.wav,13126,2,0,0,1,34708-6-3-0.wav
13127-2-0-1-0.wav,13127,2,0,1,0,145206-6-1-0.wav
13128-0-0-2-2.wav,13128,0,0,2,2,99845.wav
13129-1-0-1-1.wav,13129,1,0,1,1,30368.wav
13130-3-0-2-2.wav,13130,3,0,2,2,64940.wav
13131-0-0-1-1.wav,13131,0,0,1,1,18784.wav
13132-3-0-0-3.wav,13132,3,0,0,3,178313.wav
13133-0-0-1-0.wav,13133,0,0,1,0,59806.wav
13134-0-0-2-1.wav,13134,0,0,2,1,137653.wav
13135-3-0-3-0.wav,13135,3,0,3,0,178410.wav
13136-0-0-3-3.wav,13136,0,0,3,3,146257.wav
13137-1-0-1-0.wav,13137,1,0,1,0,145563.wav
13138-3-0-3-0.wav,13138,3,0,3,0,180313.wav
13139-0-0-1-1.wav,13139,0,0,1,1,165689.wav
13140-1-0-3-2.wav,13140,1,0,3,2,204694.wav
13141-1-0-3-0.wav,13141,1,0,3,0,89890.wav
13142-3-0-1-3.wav,13142,3,0,1,3,219882.wav
13143-2-0-2-0.wav,13143,2,0,2,0,135527-6-11-0.wav
13144-1-0-1-3.wav,13144,1,0,1,3,216283.wav
13145-3-0-2-3.wav,13145,3,0,2,3,220658.wav
13146-1-0-3-2.wav,13146,1,0,3,2,173604.wav
13147-3-0-1-1.wav,13147,3,0,1,1,220306.wav
13148-0-0-1-1.wav,13148,0,0,1,1,16051.wav
13149-0-0-1-0.wav,13149,0,0,1,0,112332.wav
13150-2-0-2-2.wav,13150,2,0,2,2,148835-6-2-0.wav
13151-2-0-1-2.wav,13151,2,0,1,2,77247-6-0-0.wav
13152-3-0-3-2.wav,13152,3,0,3,2,134021.wav
13153-2-0-3-0.wav,13153,2,0,3,0,135527-6-4-0.wav
13154-2-0-0-0.wav,13154,2,0,0,0,148835-6-3-0.wav
13155-2-0-2-0.wav,13155,2,0,2,0,135544-6-5-0.wav
13156-1-0-3-2.wav,13156,1,0,3,2,89890.wav
13157-2-0-3-1.wav,13157,2,0,3,1,135527-6-13-0.wav
13158-1-0-2-0.wav,13158,1,0,2,0,47013.wav
13159-3-0-3-3.wav,13159,3,0,3,3,166157.wav
13160-2-0-3-0.wav,13160,2,0,3,0,135544-6-5-0.wav
13161-3-0-0-2.wav,13161,3,0,0,2,9435.wav
13162-1-0-0-3.wav,13162,1,0,0,3,195624.wav
13163-3-0-0-0.wav,13163,3,0,0,0,21323.wav
13164-2-0-0-3.wav,13164,2,0,0,3,135544-6-18-0.wav
13165-2-0-0-0.wav,13165,2,0,0,0,135527-6-12-0.wav
13166-0-0-3-1.wav,13166,0,0,3,1,19957.wav
13167-2-0-0-0.wav,13167,2,0,0,0,36403-6-0-0.wav
13168-3-0-2-1.wav,13168,3,0,2,1,219658.wav
13169-2-0-2-1.wav,13169,2,0,2,1,145612-6-0-0.wav
13170-1-0-0-1.wav,13170,1,0,0,1,204116.wav
13171-0-0-2-1.wav,13171,0,0,2,1,65725.wav
13172-0-0-0-2.wav,13172,0,0,0,2,92306.wav
13173-3-0-3-3.wav,13173,3,0,3,3,63637.wav
13174-2-0-1-3.wav,13174,2,0,1,3,136399-6-4-0.wav
13175-0-0-3-2.wav,13175,0,0,3,2,153771.wav
13176-1-0-0-3.wav,13176,1,0,0,3,93964.wav
13177-2-0-3-1.wav,13177,2,0,3,1,135528-6-5-0.wav
13178-2-0-3-3.wav,13178,2,0,3,3,145609-6-0-0.wav
13179-0-0-2-3.wav,13179,0,0,2,3,78013.wav
13180-0-0-3-1.wav,13180,0,0,3,1,12709.wav
13181-2-0-1-2.wav,13181,2,0,1,2,145612-6-0-0.wav
13182-0-0-1-2.wav,13182,0,0,1,2,10440.wav
13183-0-0-0-2.wav,13183,0,0,0,2,161102.wav
13184-1-0-2-3.wav,13184,1,0,2,3,204133.wav
13185-3-0-0-3.wav,13185,3,0,0,3,171765.wav
13186-0-0-2-3.wav,13186,0,0,2,3,16051.wav
13187-1-0-0-1.wav,13187,1,0,0,1,202093.wav
13188-0-0-1-1.wav,13188,0,0,1,1,56594.wav
13189-2-0-1-2.wav,13189,2,0,1,2,23161-6-0-0.wav
13190-1-0-2-0.wav,13190,1,0,2,0,89901.wav
13191-0-0-0-0.wav,13191,0,0,0,0,102427.wav
13192-1-0-2-0.wav,13192,1,0,2,0,173601.wav
13193-2-0-1-2.wav,13193,2,0,1,2,25038-6-0-0.wav
13194-3-0-0-1.wav,13194,3,0,0,1,139086.wav
13195-3-0-3-3.wav,13195,3,0,3,3,149825.wav
13196-0-0-3-2.wav,13196,0,0,3,2,53883.wav
13197-3-0-3-1.wav,13197,3,0,3,1,161360.wav
13198-0-0-0-1.wav,13198,0,0,0,1,69080.wav
13199-0-0-1-1.wav,13199,0,0,1,1,64768.wav
13200-1-0-0-2.wav,13200,1,0,0,2,194682.wav
13201-2-0-1-3.wav,13201,2,0,1,3,25039-6-1-0.wav
13202-3-0-1-2.wav,13202,3,0,1,2,149825.wav
13203-3-0-2-3.wav,13203,3,0,2,3,61219.wav
13204-1-0-0-1.wav,13204,1,0,0,1,199906.wav
13205-0-0-3-0.wav,13205,0,0,3,0,119146.wav
13206-2-0-0-2.wav,13206,2,0,0,2,145611-6-2-0.wav
13207-1-0-3-0.wav,13207,1,0,3,0,216291.wav
13208-0-0-1-0.wav,13208,0,0,1,0,18784.wav
13209-3-0-3-2.wav,13209,3,0,3,2,179313.wav
13210-3-0-3-2.wav,13210,3,0,3,2,59163.wav
13211-1-0-2-0.wav,13211,1,0,2,0,71897.wav
13212-0-0-1-1.wav,13212,0,0,1,1,70280.wav
13213-2-0-0-0.wav,13213,2,0,0,0,135528-6-4-0.wav
13214-0-0-1-0.wav,13214,0,0,1,0,118477.wav
13215-2-0-3-0.wav,13215,2,0,3,0,135527-6-14-0.wav
13216-3-0-0-2.wav,13216,3,0,0,2,104032.wav
13217-2-0-3-2.wav,13217,2,0,3,2,135527-6-5-0.wav
13218-3-0-1-2.wav,13218,3,0,1,2,332451.wav
13219-2-0-3-1.wav,13219,2,0,3,1,76094-6-1-0.wav
13220-1-0-3-2.wav,13220,1,0,3,2,219940.wav
13221-3-0-0-3.wav,13221,3,0,0,3,9706.wav
13222-1-0-3-3.wav,13222,1,0,3,3,179251.wav
13223-2-0-0-3.wav,13223,2,0,0,3,148833-6-1-0.wav
13224-3-0-3-0.wav,13224,3,0,3,0,50156.wav
13225-1-0-2-2.wav,13225,1,0,2,2,194685.wav
13226-3-0-3-1.wav,13226,3,0,3,1,30277.wav
13227-1-0-0-1.wav,13227,1,0,0,1,173609.wav
13228-1-0-1-2.wav,13228,1,0,1,2,204119.wav
13229-1-0-3-3.wav,13229,1,0,3,3,144321.wav
13230-0-0-1-0.wav,13230,0,0,1,0,171273.wav
13231-0-0-0-3.wav,13231,0,0,0,3,136010.wav
13232-1-0-0-2.wav,13232,1,0,0,2,89889.wav
13233-1-0-1-2.wav,13233,1,0,1,2,179234.wav
13234-0-0-3-1.wav,13234,0,0,3,1,92306.wav
13235-0-0-0-2.wav,13235,0,0,0,2,55995.wav
13236-1-0-0-2.wav,13236,1,0,0,2,179235.wav
13237-1-0-2-2.wav,13237,1,0,2,2,164541.wav
13238-2-0-0-2.wav,13238,2,0,0,2,106955-6-0-0.wav
13239-0-0-2-1.wav,13239,0,0,2,1,42939.wav
13240-1-0-1-2.wav,13240,1,0,1,2,173592.wav
13241-0-0-1-3.wav,13241,0,0,1,3,63335.wav
13242-0-0-0-3.wav,13242,0,0,0,3,61029.wav
13243-0-0-2-3.wav,13243,0,0,2,3,44189.wav
13244-0-0-0-1.wav,13244,0,0,0,1,58159.wav
13245-2-0-1-0.wav,13245,2,0,1,0,23161-6-1-0.wav
13246-3-0-2-2.wav,13246,3,0,2,2,219661.wav
13247-0-0-3-0.wav,13247,0,0,3,0,20434.wav
13248-0-0-3-1.wav,13248,0,0,3,1,176749.wav
13249-1-0-3-2.wav,13249,1,0,3,2,173577.wav
13250-1-0-2-2.wav,13250,1,0,2,2,178582.wav
13251-1-0-1-3.wav,13251,1,0,1,3,212698.wav
13252-2-0-0-2.wav,13252,2,0,0,2,135528-6-6-0.wav
13253-1-0-3-1.wav,13253,1,0,3,1,163364.wav
13254-2-0-2-1.wav,13254,2,0,2,1,7066-6-0-0.wav
13255-2-0-3-1.wav,13255,2,0,3,1,133797-6-2-0.wav
13256-1-0-1-1.wav,13256,1,0,1,1,204120.wav
13257-0-0-2-1.wav,13257,0,0,2,1,73623.wav
13258-0-0-0-0.wav,13258,0,0,0,0,42939.wav
13259-2-0-1-1.wav,13259,2,0,1,1,77247-6-0-0.wav
13260-2-0-0-1.wav,13260,2,0,0,1,34708-6-5-0.wav
13261-2-0-2-2.wav,13261,2,0,2,2,135528-6-4-0.wav
13262-3-0-3-1.wav,13262,3,0,3,1,179321.wav
13263-2-0-3-1.wav,13263,2,0,3,1,145683-6-0-0.wav
13264-0-0-2-2.wav,13264,0,0,2,2,93676.wav
13265-1-0-2-0.wav,13265,1,0,2,0,179259.wav
13266-2-0-3-0.wav,13266,2,0,3,0,145206-6-1-0.wav
13267-2-0-3-3.wav,13267,2,0,3,3,24652-6-0-0.wav
13268-1-0-2-0.wav,13268,1,0,2,0,204140.wav
13269-3-0-3-3.wav,13269,3,0,3,3,273153.wav
13270-3-0-3-1.wav,13270,3,0,3,1,131709.wav
13271-1-0-0-1.wav,13271,1,0,0,1,173613.wav
13272-1-0-0-1.wav,13272,1,0,0,1,161309.wav
13273-1-0-0-0.wav,13273,1,0,0,0,164539.wav
13274-2-0-1-2.wav,13274,2,0,1,2,135528-6-12-0.wav
